Cód Origem,Type,Voos Semanais,Diário,COMPRIMENTO_MAX,LATITUDE,LONGITUDE,Cod_4000,Dist_4000,Comp_4000,Lat_4000,Lon_4000,Cod_6000,Dist_6000,Comp_6000,Lat_6000,Lon_6000,Cod_8000,Dist_8000,Comp_8000,Lat_8000,Lon_8000,Cod_10000,Dist_10000,Comp_10000,Lat_10000,Lon_10000,Cod_12000,Dist_12000,Comp_12000,Lat_12000,Lon_12000
SWHP,Single Engine,3,False,5337.926509186352,-14.019444444444446,-52.15222222222222,SWHP,0.0,5337.926509186352,-14.019444444444446,-52.15222222222222,SWCM,45.22502861017944,6234.0,-13.990278244018555,-52.92694473266602,SBAN,227.285076884794,10827.0,-16.2292,-48.964298,SBAN,227.285076884794,10827.0,-16.2292,-48.964298,SBGR,648.8370464788904,12139.107611548556,-23.435555555555556,-46.473055555555554
SWJN,Single Engine,8,False,5249.343832020997,-11.419444444444444,-58.70166666666667,SWJN,0.0,5249.343832020997,-11.419444444444444,-58.70166666666667,SBVH,111.93105689454576,8530.18372703412,-12.694166666666668,-60.09722222222222,SBVH,111.93105689454576,8530.18372703412,-12.694166666666668,-60.09722222222222,SLVR,452.5784481490023,11483.0,-17.6448,-63.135399,SLCB,563.7336910982833,12460.0,-17.421100616455078,-66.17710113525389
SWKO,Turboprop,2,False,5249.343832020997,-4.133888888888889,-63.13111111111111,SWKO,0.0,5249.343832020997,-4.133888888888889,-63.13111111111111,SBTF,105.67494744568707,7217.847769028871,-3.3802777777777777,-64.72527777777778,SBEG,195.98193618971297,8858.267716535433,-3.041111111111111,-60.050555555555555,SPTU,622.6405722414441,11482.0,-12.613599777200001,-69.2285995483,SPJL,794.2332125812592,13779.0,-15.467100143432615,-70.158203125
SWLB,Single Engine,9,False,3280.839895013123,-7.250277777777778,-64.78388888888888,SBPV,101.91816379626493,7874.015748031496,-8.71361111111111,-63.90277777777778,SBPV,101.91816379626493,7874.015748031496,-8.71361111111111,-63.90277777777778,SBEG,378.7205363858983,8858.267716535433,-3.041111111111111,-60.050555555555555,SPTU,414.50279714694585,11482.0,-12.613599777200001,-69.2285995483,SPJL,583.9595676927612,13779.0,-15.467100143432615,-70.158203125
SWLB,Turboprop,1,False,3280.839895013123,-7.250277777777778,-64.78388888888888,SBPV,101.91816379626493,7874.015748031496,-8.71361111111111,-63.90277777777778,SBPV,101.91816379626493,7874.015748031496,-8.71361111111111,-63.90277777777778,SBEG,378.7205363858983,8858.267716535433,-3.041111111111111,-60.050555555555555,SPTU,414.50279714694585,11482.0,-12.613599777200001,-69.2285995483,SPJL,583.9595676927612,13779.0,-15.467100143432615,-70.158203125
SWLC,Turboprop,5,False,4921.259842519685,-17.834722222222222,-50.95611111111111,SWLC,0.0,4921.259842519685,-17.834722222222222,-50.95611111111111,SSCD,106.05762114944906,6561.679790026246,-18.839166666666664,-52.488055555555555,SBGO,122.83227149923643,8202.099737532808,-16.6325,-49.221111111111114,SBAN,149.38181378355583,10827.0,-16.2292,-48.964298,SBGR,419.1353961998401,12139.107611548556,-23.435555555555556,-46.473055555555554
SWMW,Single Engine,6,False,3937.007874015748,-3.3569444444444447,-57.71222222222222,SBIC,48.18424947945089,4970.472440944882,-3.126388888888889,-58.48166666666667,SBMN,137.05076807973188,7119.0,-3.1460399627685547,-59.98630142211914,SBEG,141.59544084786071,8858.267716535433,-3.041111111111111,-60.050555555555555,SMJP,547.4031460677425,11417.0,5.4528298378,-55.1878013611,SLCB,977.1156354227554,12460.0,-17.421100616455078,-66.17710113525389
SWPI,Single Engine,3,False,5905.511811023622,-2.6694444444444443,-56.77111111111111,SWPI,0.0,5905.511811023622,-2.6694444444444443,-56.77111111111111,SNEL,112.31388600565874,6562.0,-2.666944026947021,-54.90055465698242,SBEG,198.12311402424575,8858.267716535433,-3.041111111111111,-60.050555555555555,SMJP,494.1834100353741,11417.0,5.4528298378,-55.1878013611,SLCB,1041.3335370548868,12460.0,-17.421100616455078,-66.17710113525389
SWPI,Turboprop,4,False,5905.511811023622,-2.6694444444444443,-56.77111111111111,SWPI,0.0,5905.511811023622,-2.6694444444444443,-56.77111111111111,SNEL,112.31388600565874,6562.0,-2.666944026947021,-54.90055465698242,SBEG,198.12311402424575,8858.267716535433,-3.041111111111111,-60.050555555555555,SMJP,494.1834100353741,11417.0,5.4528298378,-55.1878013611,SLCB,1041.3335370548868,12460.0,-17.421100616455078,-66.17710113525389
SWTS,Single Engine,3,False,4921.259842519685,-14.661944444444444,-57.443888888888885,SWTS,0.0,4921.259842519685,-14.661944444444444,-57.443888888888885,SWIN,40.501255606685,6561.679790026246,-14.24472222222222,-57.992222222222225,SBVH,194.5202523844122,8530.18372703412,-12.694166666666668,-60.09722222222222,SLVR,373.8467456426481,11483.0,-17.6448,-63.135399,SLCB,530.7773995837592,12460.0,-17.421100616455078,-66.17710113525389
SWYN,Turboprop,3,False,3937.007874015748,-7.1722222222222225,-59.83888888888889,SBMY,118.30876314776567,4150.262467191601,-5.816944444444444,-61.28388888888889,SBMN,240.566902179777,7119.0,-3.1460399627685547,-59.98630142211914,SBEG,246.99521231008515,8858.267716535433,-3.041111111111111,-60.050555555555555,SPTU,643.845400996187,11482.0,-12.613599777200001,-69.2285995483,SLCB,716.219709015415,12460.0,-17.421100616455078,-66.17710113525389
